2023-05-24 14:09:49,362 - INFO - Namespace(method='GraphCL_AUG_OGSN', dataset='IMDB-BINARY', feature='sub', dataset_file='IMDB-BINARY_global_complete_graph_5.pt', seed=42, times=5, save_path='log/GraphCL_AUG_OGSN_sub_IMDB-BINARY/IMDB-BINARY_global_complete_graph_5', device=device(type='cpu'), pn=0.2, factor=0.2, cal_weight='node', core='both', epoch=100, batch_size=64, shuffle=True, hid_units=128, num_layer=2, sample=None, interval=20, save_model=False, save_embed=False, eval_model=True, norm=False)
2023-05-24 14:09:49,362 - INFO - Output path: log/GraphCL_AUG_OGSN_sub_IMDB-BINARY/IMDB-BINARY_global_complete_graph_5_0.2
2023-05-24 14:40:24,389 - INFO - T3, epoch:45, loss:22.1505
2023-05-24 14:40:29,166 - INFO - T3, epoch:46, loss:22.1043
2023-05-24 14:40:34,006 - INFO - T3, epoch:47, loss:21.9944
2023-05-24 14:40:38,854 - INFO - T3, epoch:48, loss:22.1518
2023-05-24 14:40:43,709 - INFO - T3, epoch:49, loss:22.1584
2023-05-24 14:40:48,510 - INFO - T3, epoch:50, loss:22.5588
2023-05-24 14:40:53,589 - INFO - T3, epoch:51, loss:22.1769
2023-05-24 14:40:58,649 - INFO - T3, epoch:52, loss:22.1595
2023-05-24 14:41:03,631 - INFO - T3, epoch:53, loss:21.9869
2023-05-24 14:41:08,504 - INFO - T3, epoch:54, loss:22.0621
2023-05-24 14:41:13,342 - INFO - T3, epoch:55, loss:21.7070
2023-05-24 14:41:18,755 - INFO - T3, epoch:56, loss:21.6895
2023-05-24 14:41:24,212 - INFO - T3, epoch:57, loss:22.0346
2023-05-24 14:41:29,115 - INFO - T3, epoch:58, loss:21.1591
2023-05-24 14:41:33,979 - INFO - T3, epoch:59, loss:21.0516
2023-05-24 14:41:38,904 - INFO - T3, epoch:60, loss:21.1543
2023-05-24 14:42:31,302 - INFO - accuracies_val:77.60¡À3.04, accuracies:77.50¡À3.91
2023-05-24 14:42:36,108 - INFO - T3, epoch:61, loss:20.7849
2023-05-24 14:42:40,900 - INFO - T3, epoch:62, loss:20.8484
2023-05-24 14:42:45,756 - INFO - T3, epoch:63, loss:21.2906
2023-05-24 14:42:50,621 - INFO - T3, epoch:64, loss:21.2873
2023-05-24 14:42:55,513 - INFO - T3, epoch:65, loss:20.6849
2023-05-24 14:43:00,394 - INFO - T3, epoch:66, loss:20.8338
2023-05-24 14:43:05,299 - INFO - T3, epoch:67, loss:21.3187
2023-05-24 14:43:10,193 - INFO - T3, epoch:68, loss:21.2421
2023-05-24 14:43:15,260 - INFO - T3, epoch:69, loss:21.2019
2023-05-24 14:43:20,429 - INFO - T3, epoch:70, loss:20.4246
2023-05-24 14:43:25,437 - INFO - T3, epoch:71, loss:20.5024
2023-05-24 14:43:30,465 - INFO - T3, epoch:72, loss:21.2705
2023-05-24 14:43:35,663 - INFO - T3, epoch:73, loss:21.1537
2023-05-24 14:43:40,659 - INFO - T3, epoch:74, loss:20.7069
2023-05-24 14:43:45,598 - INFO - T3, epoch:75, loss:20.9566
2023-05-24 14:43:50,505 - INFO - T3, epoch:76, loss:20.8582
2023-05-24 14:43:55,463 - INFO - T3, epoch:77, loss:20.6825
2023-05-24 14:44:00,377 - INFO - T3, epoch:78, loss:20.6651
2023-05-24 14:44:05,353 - INFO - T3, epoch:79, loss:20.8844
2023-05-24 14:44:10,291 - INFO - T3, epoch:80, loss:20.4593
2023-05-24 14:45:01,803 - INFO - accuracies_val:75.20¡À5.10, accuracies:76.50¡À3.32
2023-05-24 14:45:06,788 - INFO - T3, epoch:81, loss:21.0046
2023-05-24 14:45:11,651 - INFO - T3, epoch:82, loss:20.7340
2023-05-24 14:45:16,550 - INFO - T3, epoch:83, loss:20.9421
2023-05-24 14:45:21,558 - INFO - T3, epoch:84, loss:20.7023
2023-05-24 14:45:26,599 - INFO - T3, epoch:85, loss:20.2488
2023-05-24 14:45:31,448 - INFO - T3, epoch:86, loss:20.4534
2023-05-24 14:45:36,327 - INFO - T3, epoch:87, loss:20.3071
2023-05-24 14:45:41,245 - INFO - T3, epoch:88, loss:20.0384
2023-05-24 14:45:46,224 - INFO - T3, epoch:89, loss:20.4718
2023-05-24 14:45:51,141 - INFO - T3, epoch:90, loss:20.8074
2023-05-24 14:45:56,292 - INFO - T3, epoch:91, loss:21.0262
2023-05-24 14:46:01,231 - INFO - T3, epoch:92, loss:20.5678
2023-05-24 14:46:06,308 - INFO - T3, epoch:93, loss:20.5841
2023-05-24 14:46:11,376 - INFO - T3, epoch:94, loss:20.7143
2023-05-24 14:46:16,363 - INFO - T3, epoch:95, loss:20.2721
2023-05-24 14:46:21,472 - INFO - T3, epoch:96, loss:20.0153
2023-05-24 14:46:26,513 - INFO - T3, epoch:97, loss:19.8774
2023-05-24 14:46:31,753 - INFO - T3, epoch:98, loss:20.5876
2023-05-24 14:46:36,857 - INFO - T3, epoch:99, loss:19.7567
